species,scientificName,occurrenceStatus,decimalLatitude,decimalLongitude,eventDate,year
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,20.380499,-102.930839,45007.81953,2023
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,20.945719,-97.453178,45061.40815,2023
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,23.930312,-106.905637,44681.39384,2022
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,32.454065,-114.814083,45019.64226,2023
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-15.783869,-48.13912,45128.90391,2023
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,33.454693,-112.057133,45058.67701,2023
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,24.03816,-104.672033,45003.70918,2023
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,33.493059,-101.888095,45099.52596,2023
Rhipicephalus sanguineus,"Rhipicephalus linnaei (Audouin, 1826)",PRESENT,16.44,102.7,44153,2020
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,43.39763,3.09941,42837,2017
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,43.52623,5.04692,44645,2022
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,37.87926,-6.61682,45095.54994,2023
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,18.499669,-70.025152,44853.64514,2022
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,7.058677,125.603369,44893.64583,2022
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,42.128838,2.314358,45079.46458,2023
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-33.386354,18.912313,44758.55764,2022
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,37.341042,-119.644058,45050.6823,2023
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,33.503446,-101.886396,45051.64162,2023
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-34.920915,-57.992575,44904.64583,2022
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,43.016816,41.024857,44711.678,2022
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,42.128081,2.313721,45081.44792,2023
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,44.420957,4.307853,45051.95347,2023
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,7.085376,125.486409,44897.42569,2022
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,43.097376,3.031002,44320.89514,2021
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-1.254151,-78.630213,45090.36876,2023
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,41.087677,0.644865,45042.30317,2023
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-31.752013,-60.493109,44948.94097,2023
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,6.739417,125.37131,44897.55417,2022
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,22.447699,114.040446,44821.75733,2022
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,40.978295,-3.621535,45052.67271,2023
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,33.576667,-101.8475,45041.40208,2023
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,36.303531,-111.460078,45070.58206,2023
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,41.942741,0.206822,45026.54674,2023
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-3.330992,35.617297,44974.42898,2023
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,36.704227,-2.653873,45077.44514,2023
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,12.400324,78.216878,44769.65891,2022
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,29.492187,-98.673012,45088.62166,2023
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,13.709602,79.592898,45032.05716,2023
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,42.730344,2.432525,45087.76181,2023
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-34.035255,18.809977,45046.69094,2023
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,42.129025,2.314831,45079.46667,2023
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,41.287144,-7.740817,45076.38434,2023
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,12.648629,77.39578,44891.55804,2022
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,51.632368,53.319945,44769.76512,2022
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-31.752141,-60.493056,44958.82708,2023
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,13.068541,77.58036,44911.74948,2022
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,6.603529,80.159604,44797.53333,2022
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-7.119964,-38.491648,44972.41806,2023
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,43.734395,3.491403,44961.66126,2023
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,43.553535,1.365411,44766.54228,2022
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,42.129026,2.314825,45079.46736,2023
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-29.801365,30.85334,44808.70459,2022
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,43.185632,2.364764,44976.76181,2023
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-3.324511,-79.720889,44974.61561,2023
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,42.445501,3.082639,45067.58542,2023
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-33.921074,19.882608,44819.42917,2022
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,42.235966,-70.944321,44778.38148,2022
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,7.042199,-73.112122,45045.42542,2023
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,9.311971,-75.385485,45079.50523,2023
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-33.75346,18.470042,44779.49583,2022
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,44.227786,3.997266,45080.72199,2023
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-33.819398,18.791688,44816.56806,2022
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,55.466808,38.458317,44777.7405,2022
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,42.129038,2.314811,45079.46597,2023
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,28.947408,-81.692183,45082.83575,2023
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,34.841791,36.046177,45036.80286,2023
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,17.851261,-93.395458,44839.58507,2022
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,50.452792,20.803939,44850.48213,2022
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-18.246624,-46.754601,44994.70241,2023
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,10.923075,-85.46512,45033.47608,2023
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,39.480421,-5.831056,45035.38611,2023
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,41.646848,8.909084,45077.74378,2023
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-24.811487,28.107867,44912.55738,2022
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,7.061386,125.604994,44886.34444,2022
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-6.77008,-79.854991,45074.31111,2023
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,41.680309,-8.173823,45084.60042,2023
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-34.602749,-58.433933,45068.67829,2023
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-34.346168,19.015272,45047.50486,2023
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,33.612738,-101.903358,45037.37486,2023
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,43.682419,3.878004,45027.56042,2023
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,43.684981,3.877097,45037.50098,2023
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,43.39447,5.19006,2020-05-23/2020-05-25,2020
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,43.3892,5.43668,2020-05-14/2020-05-16,2020
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,43.57307,5.25878,2020-05-16/2020-05-18,2020
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,43.33841,5.68116,2020-05-29/2020-05-31,2020
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,44.15004,7.09584,2020-07-25/2020-07-27,2020
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,43.50841,6.06017,42098,2015
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,44.3772,5.542,41062,2012
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,43.292532,-85.081407,15890,1943
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,46.246866,-114.160372,NA,NA
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,40.43,0.24,41360,2013
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,38.61,-0.8,41021,2012
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,38.76,-0.85,41055,2012
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,25.293333,32.55639,44470,2021
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,45.0165,14.0605,44000,2020
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,46.3402,16.6256,43235,2018
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,41.34316,-8.751896,43261.98403,2018
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,32.278324,-110.983047,44965.64228,2023
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,13.08268,80.270718,44779.40208,2022
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,13.07295,77.571435,44541.84917,2021
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,19.462375,-70.233995,44949.3717,2023
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,50.16945,8.496667,NA,NA
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,49.445833,8.896383,26634,1972
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,16.65,-88.47,43305,2018
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,37.224254,-2.750812,43622.56736,2019
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,36.820307,-2.647045,42894.75486,2017
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,16.62,-88.56,43301,2018
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,8.428612,-82.337051,44892.57834,2022
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-33.34894,19.112255,44865.76061,2022
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,9.344926,-82.472537,44892.40856,2022
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,10.640753,-61.40316,44227.48822,2021
Rhipicephalus sanguineus,"Rhipicephalus linnaei (Audouin, 1826)",PRESENT,25.29,32.56,44470,2021
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,16.61,-88.56,43300,2018
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,16.66,-88.47,43305,2018
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,16.66,-88.46,43304,2018
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-22.9710753,-46.9961998,NA,NA
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-23.5479789,-46.6365001,NA,NA
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-34.41016,20.301931,44862.55764,2022
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,24.119393,-74.463277,44870.54248,2022
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-10.697885,-38.570179,44863.58611,2022
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,42.433333,-76.483333,26225,1971
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,3.92404,-53.23477,NA,NA
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,16.19759,-61.53977,NA,NA
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-34.278161,19.160682,44828.46508,2022
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,25.960693,-100.290899,44744.70833,2022
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,25.805994,-100.327919,44796.74109,2022
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-30.639015,30.529649,44801.43194,2022
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,43.715692,-79.343115,44690,2022
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,39.764187,-8.464913,2022-03-21T13:50Z,2022
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,41.729788,1.830113,44318.96317,2021
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,17.262341,106.707215,44775.62439,2022
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,41.789475,1.885125,44342.54997,2021
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,25.77057,-80.307592,44760.79259,2022
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,38.565519,-9.04131,44767.42014,2022
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,17.911143,101.735753,44755.51285,2022
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,41.898303,-6.536661,44720.57836,2022
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,39.86317,3.091659,44733.25556,2022
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,10.820815,106.698778,44726.80855,2022
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,23.236942,-106.44091,44683.29565,2022
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,60.19327,18.51138,44715,2022
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,44.15471,7.09056,44038,2020
Rhipicephalus sanguineus,"Rhipicephalus linnaei (Audouin, 1826)",PRESENT,3.9,11.49,43664,2019
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,43.561744,3.913157,44673.66389,2022
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,37.4464,-88.4883,24290,1966
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,42.343336,-88.042716,23284,1963
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,40.11639,-88.24333,22244,1960
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,39.7992,-88.2831,23242,1963
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,39.703,-88.391,25916,1970
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,40.14833,-89.36472,25169,1968
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,40.109722,-88.204167,23137,1963
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,41.822518,-87.848052,21556,1959
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,41.66722,-87.83028,16539,1945
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,41.50667,-90.515,NA,NA
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,40.94782,-90.37124,20320,1955
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,42.35737,-87.82995,14873,1940
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,39.84028,-88.95472,23235,1963
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,39.801184,-89.64361,20680,1956
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,41.12,-87.86111,18311,1950
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,41.859783,-87.623142,13019,1935
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,42.167781,-87.91306,17201,1947
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,40.12444,-87.63,14978,1941
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,41.520792,-87.689954,23049,1963
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,41.85056,-87.79361,17828,1948
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,40.126522,-87.648932,15245,1941
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,40.11056,-88.20722,21571,1959
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,40.189962,-88.397285,32318,1988
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,40.111557,-88.256212,32367,1988
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,40.3091,-88.15583,17611,1948
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,25.90175,-97.49748,NA,NA
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,42.03333,-87.73333,26462,1972
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,41.80889,-88.01111,24575,1967
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,40.470735,-88.992695,18469,1950
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,40.434,-89.313,20816,1956
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,42.27111,-89.09389,25939,1971
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,42.263,-88.004,21446,1958
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,42.043939,-87.69887,21936,1960
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,39.800162,-89.646607,15355,1942
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,39.799585,-89.643273,15245,1941
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,42.079241,-87.980404,23777,1965
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,42.3967,-88.1836,15604,1942
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,39.937259,-91.38393,17596,1948
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,39.61111,-87.69611,21070,1957
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,42.385699,-88.346897,24048,1965
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,41.8775,-88.06694,16376,1944
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,42.081025,-87.980747,24084,1965
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,41.2,-90.749,22228,1960
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,38.09211,-88.15607,21438,1958
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,42.011,-87.841,26360,1972
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,42.264,-88.844,26225,1971
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,42.25861,-87.84056,13061,1935
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,40.648846,-111.9076,44698.42523,2022
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,34.731378,-100.541388,44681.70382,2022
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-34.264393,18.46575,44682.75692,2022
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,28.808491,-99.030902,44682.48821,2022
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,27.547299,-99.438531,44677.53062,2022
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,5.1169,-74.3685,44287,2021
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,5.118,-74.4092,44389,2021
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,5.1565,-74.3756,44412,2021
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,5.116,-74.3719,44287,2021
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,5.1088,-74.4218,44390,2021
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,5.0879,-74.45,44272,2021
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,5.1201,-74.3951,44330,2021
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,5.1117,-74.3826,44423,2021
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,5.1059,-74.409,44295,2021
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,5.1123,-74.4064,44410,2021
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,5.1107,-74.4337,44272,2021
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,5.1108,-74.4001,44295,2021
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,5.1006,-74.4369,44416,2021
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,5.122,-74.4288,44393,2021
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,5.1177,-74.3947,44383,2021
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,5.089,-74.3829,44381,2021
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,5.1046,-74.424,44392,2021
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,5.1193,-74.3833,44382,2021
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,5.1201,-74.4211,44356,2021
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,5.1169,-74.3947,44291,2021
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,5.1207,-74.4383,44358,2021
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,5.1139,-74.3719,44256,2021
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,5.1185,-74.3948,44259,2021
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,5.1472,-74.3857,44264,2021
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,5.1154,-74.4116,44262,2021
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,5.0911,-74.4265,44264,2021
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,5.1006,-74.437,44269,2021
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,5.1051,-74.4097,44270,2021
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,5.092,-74.4331,44269,2021
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,5.1182,-74.3706,44292,2021
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,5.1056,-74.41,44272,2021
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,5.1443,-74.376,44395,2021
